Price,Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
Ticker,AAPL,GOOGL,JNJ,JPM,MSFT,NVDA,TSLA,XOM,AAPL,GOOGL,JNJ,JPM,MSFT,NVDA,TSLA,XOM,AAPL,GOOGL,JNJ,JPM,MSFT,NVDA,TSLA,XOM,AAPL,GOOGL,JNJ,JPM,MSFT,NVDA,TSLA,XOM,AAPL,GOOGL,JNJ,JPM,MSFT,NVDA,TSLA,XOM
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-27,166.0050811767578,106.78317260742188,149.86026000976562,128.65090942382812,297.77801513671875,27.203392028808594,160.19000244140625,105.48656463623047,166.15293313578908,107.55732970203324,150.23721249693537,129.45820499597775,298.13948055653924,27.47216966404172,160.47999572753906,105.64908807651872,162.8310621018307,102.76354833968519,149.06039685351442,127.34609598643402,288.419653058881,26.60289125219407,152.3699951171875,103.72589288500275,162.8310621018307,103.6667202584599,149.76831558844407,127.66525568797654,289.1229976897944,27.340279304100545,152.63999938964844,104.39404863320429,64902300,50089200,5739700,9041100,46462600,377161000,127015200,16279200
2023-04-28,167.25692749023438,106.53504943847656,150.5038299560547,129.76797485351562,300.1518249511719,27.7259578704834,164.30999755859375,106.84992980957031,167.424513091262,106.54497656828984,150.55899099774504,129.84307377704,301.78317430412875,27.734949268700237,165.0,108.27652343785769,165.4826438930684,104.3019222779164,149.45572807769057,127.35547027763103,296.2931927346846,27.04851947681164,157.32000732421875,105.4865462362974,166.08393356927388,106.23730369371071,149.6855751038998,128.19092610681395,296.9770107869876,27.20239283065348,160.89999389648438,105.86576523461324,55275900,36139800,6024900,9887300,36469600,292216000,122515800,24381900
2023-05-01,167.16819763183594,106.3960952758789,150.41189575195312,132.5465545654297,298.49114990234375,28.885990142822266,161.8300018310547,103.53627014160156,168.0159171618742,107.18017190898796,151.05546460328355,134.58356438783375,301.460830664017,29.033867945647167,163.27999877929688,105.9109182655112,166.23176694003394,106.01894765339576,149.16152739990454,132.1992346004922,298.0906312953761,27.75692944439326,158.8300018310547,103.33762964119236,166.86262693627947,106.03879433997653,150.41189575195312,133.5415901693672,299.8685344351108,27.816879080883538,163.1699981689453,104.72810625542793,52472900,26681700,4893400,20415800,21294100,570329000,109015000,17355000
2023-05-02,166.13320922851562,104.53018951416016,151.72662353515625,130.40631103515625,298.3446044921875,28.18657684326172,160.30999755859375,99.40999603271484,167.91737470896658,106.39608839144185,152.1403453921698,133.6824321685763,302.02737803508757,28.8120584439284,165.49000549316406,102.87716028742783,165.1474894240389,102.93226253537539,150.37512184782895,129.9463354406218,296.8793057090036,28.05968338673671,158.92999267578125,98.67864403269425,167.66107793363267,106.33654076337154,151.092243474319,132.73432067001107,300.640245214825,28.656187830632053,161.8800048828125,102.87716028742783,48425700,30997200,7541700,14113400,26404400,402730000,128259700,24324100
2023-05-03,165.05874633789062,104.6195297241211,149.74072265625,127.6464614868164,297.3580627441406,27.778911590576172,160.61000061035156,97.45067596435547,168.47919460136384,106.68392596400858,152.78389476451727,130.17160712459395,301.47066106330203,28.34344291416342,165.0,99.14813730632423,164.7728942678528,104.17289974925679,149.40974240717497,127.4399430412518,297.05523660968873,27.44918571868085,159.91000366210938,97.29718354862693,167.07947455454496,104.73862499300647,152.2046898501969,129.95570668555973,299.5267068818353,27.81688013981046,160.00999450683594,98.48901957354718,65136000,21795400,5937200,12930900,22360800,383387000,119728000,16212300
2023-05-04,163.42247009277344,103.9049301147461,149.0604248046875,125.90045928955078,298.3446044921875,27.539113998413086,161.1999969482422,95.74418640136719,164.65461977543495,104.80810206984134,149.76834367236305,127.40240911532203,300.640245214825,27.835866361148614,162.9499969482422,98.1910616866473,161.96360907995128,103.1903281969406,148.2513586373421,123.73202979228915,296.38109458301545,27.217380869969254,159.64999389648438,95.62681106040665,162.535328337613,104.69892635616654,149.5660771305267,126.68899082609099,299.15539003512066,27.628038892272958,162.7100067138672,97.42359269716702,81235400,23419500,5128000,17089200,22519900,321850000,95108500,17177200
2023-05-05,171.0913848876953,104.7783203125,149.5660400390625,128.35992431640625,303.4634094238281,28.656185150146484,170.05999755859375,98.12786102294922,171.8109560965244,105.08599317017097,149.9797758812385,129.43005909406895,304.7528796666807,28.731121728563178,170.7899932861328,98.80504077599075,168.32149974515366,103.32926989883089,148.65585485527097,127.58078896510642,297.2309997282912,27.707973770612693,163.50999450683594,97.08951735722647,168.5383592942621,104.03394463322047,149.7131454927807,128.07830688572503,298.6474673178527,27.802894198913098,163.97000122070312,98.01048567899501,113453200,26639300,5194500,11261400,28197100,361494000,107607300,14968200
2023-05-08,171.02239990234375,106.96182250976562,149.2258758544922,128.66969299316406,301.5096435546875,29.12679100036621,171.7899932861328,98.51612091064453,171.36740787815765,107.15040011064862,149.46492573182402,129.51453090203245,303.02380353381574,29.19573394414959,173.8000030517578,100.19552741782297,169.65224986499234,104.37140203396783,148.3340683015588,128.11584016650147,299.00886932285215,28.326457491586734,169.19000244140625,98.45291773622941,170.0169614090474,104.3912487209223,148.9316789661397,129.06395163887973,302.95541576842186,28.498313634929115,173.72000122070312,99.77116029448023,55962800,26511400,4994900,7484900,21318600,344979000,112249400,11187800
2023-05-09,169.31707763671875,106.54497528076172,148.06744384765625,128.05014038085938,299.8978271484375,28.547271728515625,169.14999389648438,98.54320526123047,171.06179068201072,109.32398096474886,149.0603845955286,128.55704027263934,302.86750779057024,28.94893830563209,169.82000732421875,99.527376832464,169.14950709207488,106.38617906657517,147.82839398337808,126.92368503628191,299.2237873018419,28.426373831725307,166.55999755859375,97.70350202246871,170.57879765359286,107.57717717560891,148.71101265773612,127.59954678410291,300.8746930349145,28.875000355164328,168.9499969482422,97.82087737613008,45326900,36360100,5520500,7343600,21340800,314869000,88965000,11370800
2023-05-10,171.08154296875,110.91197204589844,148.61907958984375,128.11585998535156,305.0849914550781,28.86101531982422,168.5399932861328,97.27912902832031,171.5448325237521,112.09305050241566,148.91329051333972,129.59903187647697,305.75903132119197,29.08882663839483,174.42999267578125,99.32873031747927,169.44524432941884,107.1206190314225,147.15725588918932,126.6045277811514,300.55234911259487,28.437367605326653,166.67999267578125,96.3491365822751,170.54926084220077,107.16031997482098,148.20535775383294,129.49577262064992,301.4803538446717,28.98091460956097,172.5500030517578,99.0849417433219,53724500,63153400,6756600,8133400,30078000,369350000,119840700,14884800
2023-05-11,171.26881408691406,115.69583892822266,148.01231384277344,127.71220397949219,302.93585205078125,28.55426788330078,172.0800018310547,95.51846313476562,172.09681510347738,117.0357137366996,149.1155768954673,128.42562236466782,303.922496091225,28.92596062028458,173.57000732421875,96.44845556862221,169.71137500858376,113.55204074909585,146.54128708668102,126.63267292089537,299.17494240713177,28.22254475076314,166.7899932861328,94.74196312640156,171.36739208260082,114.53461459902141,148.78459657678408,126.72655016900188,302.92610366423224,28.872004608217654,168.6999969482422,96.15049482128114,49514700,78900000,5867600,7057300,31680200,322149000,103889900,17165900
2023-05-12,170.34095764160156,116.62879180908203,147.81924438476562,125.88170623779297,301.8222351074219,28.31646728515625,167.97999572753906,95.50942993164062,171.8117019924622,117.14488898483823,148.53636611042862,128.5945924244968,303.463362538451,28.756102453152394,177.3800048828125,96.62000774210023,168.79122976444327,115.23928892825631,147.11131149141823,124.97115140440546,299.50706787229524,28.022710790728325,167.22999572753906,94.60652360687392,171.3773829679925,115.80501418168475,148.35249126285507,128.4350125692385,303.3656699936466,28.505309520725387,176.07000732421875,95.9879691815864,45533100,41102300,3904200,9988600,19774700,274222000,157849600,12613300
2023-05-15,169.84744262695312,115.63629150390625,146.68836975097656,126.94245910644531,302.3009033203125,28.928955078125,166.35000610351562,95.69158172607422,170.97271706576475,117.59151964950284,148.04906017002148,127.35549610777367,302.73072668738115,28.94494253797439,169.75999450683594,96.47481974766893,169.2551865805483,115.14004101303124,146.12754246568628,125.7503010532979,300.47416891606105,28.12862158025983,164.5500030517578,95.24532046441351,170.9233598849482,115.23928959676992,147.83760484142803,126.04130048869071,301.94924591720934,28.484324933585533,167.66000366210938,96.09231009481688,37266700,36266800,5104500,7639500,16336500,293926000,105592500,13715600
2023-05-16,169.84744262695312,118.61378479003906,146.49530029296875,126.08824157714844,304.5281982421875,29.188739776611328,166.52000427246094,93.36920166015625,170.9036140002822,119.84448378697832,147.33194685260415,127.60895572658036,306.4526254606031,29.845195673358166,169.52000427246094,95.45480021931573,169.58092589990125,115.55688019785937,145.75059815722165,125.75030350797932,302.66238059902645,28.808057560657943,164.35000610351562,92.91383097776523,169.76847414998602,115.61642782881711,146.23787274058085,127.15837640890761,302.66238059902645,28.81704895850863,165.64999389648438,95.29086649571876,42110300,45035600,5599200,6477200,26730300,449405000,98288800,14795200
2023-05-17,170.45941162109375,119.93382263183594,146.17352294921875,129.96507263183594,307.4064636230469,30.152938842773438,173.86000061035156,95.4638900756836,170.69630196545663,120.75760031643189,147.15726094738048,130.09649214245445,307.8274270875237,30.173921312310178,174.5,95.83729729419335,168.21872838992437,117.99844862314137,145.05186831514686,127.15832429998659,304.2149092490743,29.40556081091014,167.19000244140625,93.66972884185704,169.4920742376562,118.71305058702306,146.90902222574175,127.57134681646447,305.7323794637119,29.55943225417957,168.41000366210938,94.16152991217525,57951600,33323600,6840700,12711500,24315000,432535000,125473600,14064700
2023-05-18,172.78890991210938,121.90888977050781,145.70462036132812,130.9507598876953,311.8315124511719,31.65169334411621,176.88999938964844,96.3291015625,172.97645812210007,122.38528597148938,146.1183421954712,131.16666035573948,312.3406122958503,31.801568399451863,177.05999755859375,96.45661173348323,170.35081330561755,119.92388793132871,144.85878500321925,129.31739041430035,307.1323177228801,30.294821257305664,172.4499969482422,94.83548642794531,170.76538642479474,120.04298319548356,145.8701175122347,129.79614429500816,307.9253064598199,30.384746671659997,174.22000122070312,95.218003044086,65496700,35234200,5173000,10999600,27276000,748725000,109520300,12005600
2023-05-19,172.89752197265625,121.83942413330078,146.0999755859375,130.65036010742188,311.6552429199219,31.238037109375,180.13999938964844,96.77537536621094,174.11163026725697,125.02535141510835,147.03774140659814,131.88008891431372,312.0566370029234,31.553774675559076,181.9499969482422,97.49486184845091,172.68036243226308,121.23399792123767,145.39204277607604,129.66472071613862,309.7266093330222,30.89032652886848,176.30999755859375,96.3746469587849,174.11163026725697,122.62350082715598,145.80576464151457,131.22297688858401,310.08883500196976,31.509810589762786,177.1699981689453,97.05770295413114,55809500,41353400,6527100,13492200,27546700,473908000,136196700,13359600
2023-05-22,171.9499053955078,124.11225128173828,145.31256103515625,129.5708465576172,314.4356689453125,31.150110244750977,188.8699951171875,95.60050201416016,172.45332751081392,125.48189991592048,147.41532220465606,132.9596087056534,315.81606453289896,31.493824430080586,189.32000732421875,97.48573596379379,171.2095929310653,121.81956885585257,145.22919519879665,129.22352654761832,311.3322511744977,30.654521862103373,180.11000061035156,95.51853169544371,171.73274586766902,122.01807359628725,146.35931254031854,132.35883160323743,311.90985842716117,30.875337096011975,180.6999969482422,96.39284238746473,43570900,35253000,5675900,11402500,24115700,372000000,132001400,12882000
2023-05-23,169.343994140625,121.64092254638672,145.2570037841797,128.21910095214844,308.6399841308594,30.66251564025879,185.77000427246094,96.90287017822266,171.140492823502,123.69539935419489,146.60944434321922,130.50956824657774,315.94332604860966,31.262017766354816,192.9600067138672,98.56041897166943,169.06761204505847,121.29354870394221,144.84941857091857,128.09707772078264,308.63018455651456,30.60556376728732,185.25999450683594,96.31088697733361,170.89372201948225,123.22893023558761,145.5256459177364,129.1108774941843,313.3098099504378,30.974256822059314,186.1999969482422,96.52946293130343,50747300,34046300,5793000,9514900,30797200,356253000,156952100,14394400
2023-05-24,169.62037658691406,119.99336242675781,145.1180877685547,127.04570770263672,307.2596130371094,30.512638092041016,182.89999389648438,97.98665618896484,170.19288666082696,120.99579047353133,145.56271984112746,127.99381919171971,309.8539609209706,30.581581031014146,184.22000122070312,98.82454349189463,168.317434571077,118.96116056401159,144.43260213344763,126.8016469148907,306.04563091509715,29.781245672310558,178.22000122070312,97.20342503906022,168.88006417332414,120.21171384013235,145.5071425988807,127.10202832106606,308.1211390989395,30.184909476760378,182.22999572753906,97.79540134380622,45143500,34182600,5015100,8578000,23384900,721419000,137605100,16340300
2023-05-25,170.7555389404297,122.55402374267578,143.03382873535156,127.35548400878906,319.076171875,37.94845962524414,184.47000122070312,96.22891998291016,171.65377326209193,124.38022190229562,144.7753099058024,127.91871883412094,320.03557419335544,39.44721397289926,186.77999877929688,96.93018766022065,169.47232768730396,121.0454180200336,142.39466230383562,126.33228792230425,313.2804700336066,36.60457534049064,180.5800018310547,95.3637116607796,170.18302884098296,123.58621809330694,144.55300097977667,126.55758471716831,316.4524252321356,38.49100796728165,186.5399932861328,96.48392641102306,56058300,42317000,6886100,8472500,43301700,1543911000,96870700,14316500
2023-05-26,173.1639862060547,123.67552947998047,142.97824096679688,128.54763793945312,325.89971923828125,38.91365432739258,193.1699981689453,95.60050201416016,173.49960591702484,124.32065653625295,143.83971626085054,129.16719329422867,326.3989895270922,39.137467318687364,198.60000610351562,97.40376564507734,170.87396117733175,121.53172404476982,142.83928376367552,127.31792354730003,317.07890898942946,37.518813802813185,184.52999877929688,95.47299880584899,171.08125526170468,122.2463258565067,143.29318801185337,127.76850274911199,317.21595361959976,37.8585315838267,184.6199951171875,96.96661377326869,54835000,35635900,6845400,8579900,36630600,714397000,162061500,12370300
2023-05-30,175.00987243652344,122.74258422851562,142.9967803955078,129.0357666015625,324.25506591796875,40.07769012451172,201.16000366210938,94.75352478027344,176.6780456265802,124.71766646734785,143.93237765676804,129.2798273382363,328.6899413465032,41.903172568037185,204.47999572753906,94.82638575119425,174.28930584342234,121.08510954631166,142.02415048944908,127.68401474749955,323.5795525189351,39.915825906609996,197.52999877929688,93.45116445578357,174.6742677286896,124.69781220896813,142.62625606316138,128.4162112811747,328.19067091699185,40.56128934835457,200.10000610351562,94.07046881180122,55964400,35076700,5593100,7399900,29503100,923401000,128818700,11938000
2023-05-31,174.9604949951172,121.94859313964844,143.63595581054688,127.39303588867188,321.4942626953125,37.80258560180664,203.92999267578125,93.05953216552734,177.03337571367211,123.12966410835033,144.21954509813145,128.45377423960687,328.88571082280095,40.26154073982168,203.9499969482422,93.84277012033611,174.4768188110026,121.58136506611656,142.51511044804732,126.16330704331611,320.4564937937518,37.79059452881708,195.1199951171875,92.65880383095441,175.03946345752533,121.82949030094537,143.30247823686972,128.35051500293292,325.31236192591416,39.45521159457621,199.77999877929688,93.15971424917058,99625300,37325800,11324600,14219900,45950600,1002580000,150711700,24926100
2023-06-01,177.76380920410156,122.7922134399414,143.15423583984375,129.14840698242188,325.5962829589844,39.736976623535156,207.52000427246094,94.13421630859375,177.79342049505456,123.48696104605021,143.61739826400276,129.75856598200045,326.52634626965755,40.01674290011226,209.8000030517578,96.15606299861865,174.64462268903534,121.70046395655,141.86664486606554,127.14893951753686,317.90134604784606,38.30816374839411,199.3699951171875,92.22166107017172,175.40468096744894,121.8989611091008,143.15423583984375,128.15337140838733,319.08592941453026,38.457038285135596,202.58999633789062,92.66792233784253,68901800,30772700,7901300,12248100,26773900,635873000,148029900,13551900
2023-06-02,178.6127166748047,123.7350845336914,145.40521240234375,131.861328125,328.3570251464844,39.294334411621094,213.97000122070312,96.31999969482422,179.43199760539318,125.2039891873368,145.72015945810313,132.80942534086813,330.4129338211657,40.466360445875424,217.25,96.656969521363,176.94454352013497,122.83191265844434,142.73739231921627,130.80057534262278,325.566865507756,39.02555683846539,209.75,95.19978486339987,178.69168514468382,123.06018362345124,143.32098149604926,131.00709383695565,327.2311796436286,40.06369530217304,210.14999389648438,95.7735563166386,61996900,26980100,7659700,12922500,25873800,482731000,164398400,14112000
2023-06-05,177.26039123535156,125.0650405883789,146.65576171875,130.56588745117188,328.8857116699219,39.13846969604492,217.61000061035156,95.89195251464844,182.56102285189482,126.47439004972225,146.95217833022377,131.5233809197483,331.4506903935802,39.53213967153062,221.2899932861328,97.62236237800775,175.7402747725204,122.91130787950246,145.2014248732129,129.66472892375828,327.6325911531441,38.6748543493484,214.52000427246094,95.70980008521842,180.27099781019854,123.0800387874398,145.2014248732129,131.5233809197483,328.18082951193753,38.87668625179113,217.8000030517578,97.62236237800775,121946500,32305500,6430500,8511900,21307100,396094000,151143100,10628000
2023-06-06,176.89520263671875,126.35529327392578,146.5260772705078,130.80056762695312,326.67315673828125,38.62190628051758,221.30999755859375,96.67518615722656,177.79343698174293,127.32793996259925,147.8507293303152,131.51400031934904,328.32767137670015,39.12748668498753,221.91000366210938,96.78447066146872,175.13818052764557,124.41991945408888,145.80354492319375,129.73982923080433,325.19488504565373,38.116325876047625,212.52999877929688,94.69887929026449,177.64538051324874,125.06504658476162,147.82294071192598,130.1810121805009,328.2885029579965,38.79776265430803,216.13999938964844,94.85370363687713,64848400,26638300,5073600,9329500,20396200,388729000,146911600,12209800
2023-06-07,175.52313232421875,121.58135986328125,146.8410186767578,132.06784057617188,316.5894470214844,37.447750091552734,224.57000732421875,98.84274291992188,178.8693435880805,128.072309065116,147.10038850310184,132.6122970978037,327.4661371871072,39.47028049803264,230.8300018310547,99.17061031308711,175.0295907510138,121.20421224846599,145.84058614603282,130.32182977357914,315.72792109217784,37.32883713586247,223.1999969482422,97.20341290249974,176.13511905525095,126.01784008371891,146.45196393724177,130.9977058470768,324.6857770640945,38.886705495226614,228.0,97.25805515189259,61944600,52539000,6504300,9281400,40717100,511998000,185710800,16027100
2023-06-08,178.2376251220703,121.22406768798828,148.4528350830078,132.1053924560547,318.42999267578125,38.48200225830078,234.86000061035156,98.53309631347656,178.50412674833163,122.30589768119812,148.60105047098966,132.2555903329756,319.7810193360927,38.835744998272645,235.22999572753906,99.39829770627024,175.1677956906412,120.33081530189335,146.1926140219727,130.93199839946868,316.5600964884988,37.47773561947334,223.00999450683594,96.44749805415674,175.60209965770608,121.31339671268852,146.82250821899953,132.04907183312383,317.1377037070702,37.69657436729438,224.22000122070312,99.06132094832107,50214900,29389200,5818400,7368100,23277700,417772000,164489700,13517100
2023-06-09,178.62258911132812,121.31339263916016,148.2212371826172,132.3682098388672,319.9278869628906,38.74181365966797,244.39999389648438,97.80451202392578,179.87617397731293,122.83191785844093,148.88819221898558,133.10980278207978,323.06067362544843,39.68212760699857,252.4199981689453,98.91561757134758,178.2968498358667,120.99579264278889,147.72102797263878,131.61724922491518,317.59785876983193,38.53896213031096,242.02000427246094,97.59504540666724,179.1556074319137,121.33323932610408,148.60103377116502,131.74866876472234,318.16566645574613,39.00861783598584,249.07000732421875,98.77900498055875,48900000,23778300,6264400,7249100,22529000,427717000,200242400,12251600
2023-06-12,181.41603088378906,122.71282196044922,148.11936950683594,132.3588104248047,324.881591796875,39.45329284667969,249.8300018310547,96.92108154296875,181.51474523727245,123.11975100153568,148.44358892744356,132.65920608977504,325.1263421252022,39.50125828347373,250.97000122070312,97.50395538340138,178.63246384356634,120.74767423806664,147.03557089693405,131.19479870852513,318.3320706206992,38.58992260823452,244.58999633789062,96.13784351706161,178.92859184232086,121.86919763226754,148.21200766546627,132.42452734788708,321.6802383812358,39.17150019392895,247.94000244140625,96.36552882811824,54274900,28306400,6510600,7596600,24260300,388701000,150337900,14112000
2023-06-13,180.94223022460938,122.9013900756836,148.89747619628906,133.3163299560547,327.2703552246094,40.9921760559082,258.7099914550781,96.93930053710938,181.77137654932005,124.22141810946202,148.99010020968785,134.11422924141024,329.90387113011326,41.07112100095235,259.67999267578125,98.66970334738141,180.08347260699438,122.25626296673931,147.4246087969004,131.55154088595165,323.4522561033348,39.711110397236205,251.33999633789062,96.79357860238096,180.43882318354116,124.04276764194177,147.96187895916216,131.87070060009387,327.44656828941845,40.15678529799824,253.50999450683594,97.79539258422379,54929100,22278300,6066800,7701600,22951300,613208000,162384300,13533800
2023-06-14,181.573974609375,122.74258422851562,149.65704345703125,132.8188018798828,330.25628662109375,42.96574401855469,256.7900085449219,95.77355194091797,182.0082936822176,123.11973941592123,150.13873634622124,134.8088732667247,331.9206007397858,42.96874019088657,261.57000732421875,98.46023581415011,179.66891102186548,120.53923102358297,149.11977333728004,132.07720894513335,325.8214120391003,40.52251795887016,250.5,95.0722772964227,181.0014644735094,122.17685901958812,149.69410436713588,134.23625649474494,327.319282795224,40.79432339392405,260.1700134277344,97.8591432617256,57462900,30592300,6699100,9068700,26003800,740465000,170575500,16627700
2023-06-15,183.60733032226562,124.15194702148438,151.66717529296875,134.3207244873047,340.79034423828125,42.62199783325195,255.89999389648438,96.43840026855469,184.11075236554325,124.51917511914434,151.83392112866787,134.61172384243278,342.49379686840723,43.25753714671118,258.95001220703125,97.4766448438547,181.40613912687283,121.48212446839356,149.53662514865795,131.44825890956355,330.11923649037317,42.11636509751025,247.2899932861328,96.02856944350653,181.58382192499832,122.21657309153177,150.1109562109587,131.97393701220193,330.3933556478273,42.57103621355931,248.39999389648438,96.08321170060495,65433200,35246300,7138300,9343100,38899100,568622000,160171200,16224100
2023-06-16,182.5314178466797,122.6036376953125,152.1303253173828,134.48033142089844,335.1415100097656,42.66096115112305,260.5400085449219,95.74622344970703,184.57468723659963,125.1642918916508,152.83434124563465,135.14682550056537,344.08959644957883,43.689212322344694,263.6000061035156,97.2398385179178,181.88981981135748,122.35551246478781,151.79684780784126,133.7669130411952,334.76951460321436,42.6299816471878,257.2099914550781,95.59139910751054,184.31803597311566,124.98564142278578,152.36190652860347,134.28320925450666,343.9427522263679,43.41840945055139,258.9200134277344,96.86643822506721,101256200,45535600,13426600,13813500,46552000,655709000,167915600,43128900
2023-06-20,182.62026977539062,122.17686462402344,152.03770446777344,133.79505920410156,330.951416015625,43.776145935058594,274.45001220703125,93.55133819580078,183.69620198313194,123.63584222244113,153.13076102280527,134.23625643758606,334.8967905185413,43.95801662220809,274.75,95.4183535071158,182.02802885230534,121.22406462697502,151.74127372665555,132.39636857841077,328.8074005290605,42.64297159288135,261.1199951171875,93.0048948595233,182.02802885230534,122.00814128096077,152.15811708858132,133.87015812933888,332.18496735769014,42.96673732432782,261.5,95.33639013345598,49799100,26097500,7995800,8428600,26375400,451153000,165611200,17514100
2023-06-21,181.58383178710938,119.64599609375,151.80616760253906,133.59793090820312,326.5556640625,43.013710021972656,259.4599914550781,94.59869384765625,183.015099412311,121.74017376602716,152.7695395234338,135.1937436059781,330.63811253956635,43.583299212657124,276.989990234375,95.29085217804042,180.23151756348105,119.19936610971777,150.703838430675,133.00653585146964,325.09696171811146,42.04941511162373,257.7799987792969,93.19615152281862,182.51167734169172,121.48212139117618,151.52826723520025,134.1423730247125,329.306655264913,43.46937984975044,275.1300048828125,93.3509758639516,49515700,30306300,7177500,9926500,25117800,551603000,211797100,13285700
2023-06-22,184.58456420898438,122.22648620605469,153.41793823242188,131.0258331298828,332.5765380859375,42.99372100830078,264.6099853515625,94.07957458496094,184.63392138287654,122.31580765157227,153.51057638399993,133.8607562611631,332.9779322220441,43.39442663272672,265.0,94.61690859111411,181.29757524213758,117.9388826610508,151.7227618276447,130.4344381337263,326.3403043071654,42.20329572401854,248.25,93.4875913784975,181.36667829792557,119.10010688586456,151.8246581405416,133.5885209071389,327.1039241601426,42.22227910485018,250.77000427246094,93.66062749233436,51245300,26952200,5485900,10075200,23556800,417737000,166875900,12455300
2023-06-23,184.2686767578125,121.42256927490234,153.2882537841797,130.3406219482422,327.9849853515625,42.178314208984375,256.6000061035156,93.2599105834961,185.13731475683954,121.86919927030634,154.02005843399996,130.6503853848502,330.8632513932906,42.77787649157712,262.45001220703125,93.64242026218173,182.6202496908907,120.15216920049242,152.87141036995922,129.18599184443323,326.44797610789226,41.98445500064074,252.8000030517578,92.54953348067859,183.15328303090953,120.4697692190949,153.87184304484683,130.04960818048278,327.3388409466085,42.4331298944521,259.2900085449219,93.43294670571787,53117000,34913600,9450700,9919500,23146900,358140000,177460800,17933600
2023-06-26,182.87689208984375,117.45256042480469,151.57455444335938,130.65975952148438,321.6998291015625,40.602455139160156,241.0500030517578,94.98120880126953,185.62098193195177,121.08511758706368,152.825084631503,131.42949846967983,329.0521084557262,42.732904863087526,258.3699951171875,95.54587089555955,182.83740033087778,117.38308566022395,149.44400425460742,129.25168684496631,321.5921234240104,40.07084047914839,240.6999969482422,93.07775591537894,184.41673933227065,119.85441851212727,152.825084631503,130.35936380847232,326.71231091411966,42.43012378131747,250.07000732421875,93.07775591537894,48088700,33969900,6978800,8429700,21520600,594322000,179990600,14283400
2023-06-27,185.630859375,117.44264221191406,151.25958251953125,130.6691131591797,327.54443359375,41.84556198120117,250.2100067138672,95.2179946899414,185.9565986299679,118.18701794330883,151.80612493771278,131.2698901311711,329.09124232008327,41.9095146395794,250.38999938964844,95.27263693813686,183.27173119056016,115.22936170547375,150.4722148570593,130.04955787828618,322.3850782283466,40.41860232870293,240.85000610351562,94.05224012400866,183.48889069387212,116.20201599292278,151.62084865515857,130.48137304111728,324.89131887148466,40.76934513151018,243.24000549316406,94.76262409256896,50730800,39535900,4927500,8154000,24354100,462175000,164968200,13227500
2023-06-28,186.80548095703125,119.27876281738281,150.9539031982422,130.09652709960938,328.7976379394531,41.08710861206055,256.239990234375,95.99211883544922,187.4470789620611,119.48718710532653,151.17621211525136,130.67854022329556,330.88291577640626,41.81457999808646,259.8800048828125,96.37462845177187,185.17679982937508,115.97373288245846,149.98125928254075,129.50514630474729,326.80046664644476,40.488545059577945,248.88999938964844,93.98848413148592,185.5025240055518,116.21193098693968,151.17621211525136,130.63160160182238,327.6326238415943,40.63044011815251,249.6999969482422,94.99940736634116,51216800,27091400,6780400,7558600,20259500,582639000,159770800,13084100
2023-06-29,187.14109802246094,118.20685577392578,152.00991821289062,134.63990783691406,328.0143127441406,40.792320251464844,257.5,97.17609405517578,187.61490879718235,119.15965573005691,152.21371081692456,134.7619453906619,329.0520515394258,41.56975450915622,260.739990234375,97.20342213087075,186.49949997485513,117.41285959657364,150.27768107860228,131.27932018606757,325.63534719702886,40.57048152757147,253.61000061035156,95.7462304902795,186.63769101872532,118.34580529426692,150.6574776710833,131.48583866610704,327.68145594911925,41.527785226902004,258.0299987792969,96.22892921655806,46347300,24090900,4547500,15423200,16997000,380514000,131283400,11364400
2023-06-30,191.4645233154297,118.80236053466797,153.3253173828125,136.52671813964844,333.38916015625,42.271244049072266,261.7699890136719,97.67700958251953,191.96793030893548,120.17201669011786,153.71437218520205,137.05239627192034,335.53317570907825,42.51906484775984,264.45001220703125,98.25077413038963,188.7895213028153,118.79244097715116,152.2415188330278,134.85580650907494,330.1192989180002,41.470827697536826,259.8900146484375,97.27628116587086,189.15475231695294,119.26883719212228,152.71393949280133,135.73820094124056,330.6577377615813,41.649698416136715,260.6000061035156,97.74076119894954,85213200,29532200,7580000,14212800,26832800,501148000,112620800,13544700
2023-07-03,189.9740447998047,119.00086212158203,151.315185546875,137.62503051757812,330.8926696777344,42.38216018676758,279.82000732421875,97.86824798583984,191.37570117698604,119.28868829776731,152.27855727126274,138.44170812520798,333.7415673029559,42.86680815864475,284.25,98.77898918088589,189.28307449044232,117.928959307964,150.95391938340498,137.05241369562958,329.5025044373006,42.171315066266786,275.1099853515625,97.5130594756442,191.27698682945007,118.34580787808842,152.2322381970544,137.23077186825142,332.067483294419,42.48608466102656,276.489990234375,97.89556910994659,31458200,14467900,4033700,8021600,12508700,198209000,119685900,7397000
