Date,AAPL,GOOGL,JNJ,JPM,MSFT,NVDA,TSLA,XOM
2025-06-11,198.17694091796875,177.07569885253906,153.15625,264.3806457519531,469.8903503417969,142.81399536132812,326.42999267578125,106.65226745605469
2025-06-12,198.5956573486328,175.42825317382812,154.53729248046875,264.4693603515625,476.104248046875,144.98374938964844,319.1099853515625,107.06206512451172
2025-06-13,195.85398864746094,174.39984130859375,154.97132873535156,261.22564697265625,472.2168273925781,141.95408630371094,325.30999755859375,109.39395141601562
2025-06-16,197.8180389404297,176.49659729003906,153.11680603027344,266.5595397949219,476.3727111816406,144.6737823486328,329.1300048828125,109.74519348144531
2025-06-17,195.0464630126953,175.6778564453125,150.31529235839844,265.73138427734375,475.279052734375,144.1038360595703,316.3500061035156,111.22824096679688
2025-06-18,195.9835968017578,173.05194091796875,148.68763732910156,270.10894775390625,477.4663391113281,145.46368408203125,322.04998779296875,110.43793487548828
2025-06-20,200.39019775390625,166.38226318359375,147.7603759765625,271.1343688964844,474.64276123046875,143.83387756347656,322.1600036621094,111.91120910644531
2025-06-23,200.888671875,164.93450927734375,149.2696533203125,274.3583679199219,483.19305419921875,144.15383911132812,348.67999267578125,109.02318572998047
2025-06-24,199.6923065185547,166.51206970214844,150.12786865234375,277.30633544921875,487.2793273925781,147.88340759277344,340.4700012207031,105.70584869384766
2025-06-25,200.94850158691406,170.416015625,150.21664428710938,280.06695556640625,489.4268493652344,154.29270935058594,327.54998779296875,105.73512268066406
2025-06-26,200.39019775390625,173.27157592773438,149.95028686523438,284.6910705566406,494.57696533203125,155.00262451171875,325.7799987792969,107.31572723388672
2025-06-27,200.46995544433594,178.25387573242188,150.34487915039062,283.0741271972656,493.07568359375,157.73231506347656,323.6300048828125,106.7205581665039
2025-06-30,204.54754638671875,175.95742797851562,150.68028259277344,285.83477783203125,494.5372009277344,157.97230529785156,317.6600036621094,105.17898559570312
2025-07-01,207.18951416015625,175.56802368164062,153.80731201171875,286.3277587890625,489.2081298828125,153.2828369140625,300.7099914550781,106.58397674560547
2025-07-02,211.79550170898438,178.3636932373047,153.4521942138672,287.8954162597656,488.2536926269531,157.2323760986328,315.6499938964844,108.34996795654297
2025-07-03,212.90213012695312,179.2523193359375,153.89610290527344,293.2451171875,495.9589538574219,159.3221435546875,315.3500061035156,109.47200012207031
2025-07-07,209.3130340576172,176.5165557861328,153.16612243652344,289.25262451171875,494.84539794921875,158.22227478027344,293.94000244140625,108.40850830078125
2025-07-08,209.3728485107422,174.09031677246094,153.6790771484375,280.1481628417969,493.7517395019531,159.98207092285156,297.80999755859375,111.41361999511719
2025-07-09,210.49942016601562,176.34681701660156,154.16244506835938,280.5246276855469,500.6019592285156,162.86175537109375,295.8800048828125,111.0331039428711
2025-07-10,211.7655792236328,177.34527587890625,155.55332946777344,285.5078430175781,498.58367919921875,164.0816192626953,309.8699951171875,112.1356201171875
2025-07-11,210.51937866210938,179.91131591796875,154.77403259277344,284.1901550292969,500.4130554199219,164.90151977539062,313.510009765625,112.62346649169922
2025-07-14,207.98707580566406,181.2791748046875,154.69512939453125,286.0130920410156,500.1147766113281,164.05162048339844,316.8999938964844,111.15017700195312
2025-07-15,208.4755859375,181.718505859375,153.06747436523438,283.8830871582031,502.89862060546875,170.6808624267578,310.7799987792969,110.16474151611328
2025-07-16,209.52239990234375,182.68701171875,162.54727172851562,283.1598815917969,502.6997375488281,171.35079956054688,321.6700134277344,109.50127410888672
2025-07-17,209.38284301757812,183.29605102539062,160.7716522216797,287.201904296875,508.7446594238281,172.98062133789062,319.4100036621094,108.94513702392578
2025-07-18,210.53929138183594,184.7737579345703,161.4818878173828,288.55914306640625,507.10418701171875,172.39068603515625,329.6499938964844,105.14971160888672
2025-07-21,211.83535766601562,189.80596923828125,162.13294982910156,288.261962890625,507.1141052246094,171.36080932617188,328.489990234375,105.42290496826172
2025-07-22,213.74952697753906,191.04405212402344,165.6545867919922,288.7176513671875,502.3517761230469,167.01129150390625,332.1099853515625,105.90098571777344
2025-07-23,213.5002899169922,189.93577575683594,166.80874633789062,293.9980773925781,502.9483337402344,170.7608642578125,332.55999755859375,107.25718688964844
2025-07-24,213.11148071289062,191.87277221679688,167.2624969482422,293.78997802734375,507.92938232421875,173.7205352783203,305.29998779296875,108.09628295898438
2025-07-25,213.2311248779297,192.88121032714844,166.0195770263672,295.8407287597656,510.74310302734375,173.48056030273438,316.05999755859375,107.71576690673828
2025-07-28,213.40060424804688,192.28213500976562,163.96775817871094,295.50390625,509.5400390625,176.73019409179688,325.5899963378906,108.73047637939453
2025-07-29,210.62904357910156,195.44723510742188,165.8321533203125,294.2754821777344,509.6096496582031,175.49032592773438,321.20001220703125,110.13546752929688
2025-07-30,208.415771484375,196.2260284423828,164.99365234375,296.8413391113281,510.2757568359375,179.2499237060547,319.0400085449219,109.1792984008789
2025-07-31,206.9402618408203,191.60317993164062,162.5078125,293.4828796386719,530.4187622070312,177.85006713867188,308.2699890136719,108.92562103271484
2025-08-01,201.76602172851562,188.8374786376953,165.06271362304688,286.6768493652344,521.0830078125,173.70053100585938,302.6300048828125,106.97425079345703
2025-08-04,202.7330780029297,194.7383270263672,168.72242736816406,291.5213317871094,532.54638671875,179.97982788085938,309.260009765625,104.75944519042969
2025-08-05,202.30438232421875,194.36891174316406,168.426513671875,288.658203125,524.701904296875,178.24002075195312,308.7200012207031,104.63259887695312
2025-08-06,212.60302734375,195.7866973876953,168.27853393554688,288.638427734375,521.908203125,179.39988708496094,319.9100036621094,103.92034912109375
2025-08-07,219.3624725341797,196.21604919433594,169.20579528808594,284.26947021484375,517.8319091796875,180.749755859375,322.2699890136719,103.37396240234375
2025-08-08,228.65420532226562,201.10845947265625,170.98141479492188,286.072509765625,519.0249633789062,182.6795196533203,329.6499938964844,104.20330047607422
2025-08-11,226.74781799316406,200.68911743164062,171.46478271484375,286.86505126953125,518.7565307617188,182.0395965576172,339.0299987792969,103.25688171386719
2025-08-12,229.21310424804688,203.02549743652344,170.43885803222656,290.12445068359375,526.183349609375,183.1394805908203,340.8399963378906,103.5495834350586
2025-08-13,232.88612365722656,201.64764404296875,172.056640625,287.8260498046875,517.5734252929688,181.5696563720703,339.3800048828125,104.98384094238281
2025-08-14,232.33717346191406,202.62611389160156,172.3525848388672,291.4222412109375,519.4623413085938,181.99960327148438,335.5799865722656,104.7691879272461
2025-08-15,231.1494140625,203.58462524414062,174.24656677246094,287.7864074707031,517.1657104492188,180.42977905273438,330.55999755859375,104.86766815185547
2025-08-18,230.45074462890625,203.1852569580078,173.86184692382812,288.8167419433594,514.1134033203125,181.98959350585938,335.1600036621094,105.09416961669922
2025-08-19,230.1213836669922,201.25823974609375,175.39085388183594,287.954833984375,506.8258056640625,175.6203155517578,329.30999755859375,105.78350067138672
2025-08-20,225.5800323486328,199.01171875,176.41676330566406,289.5201416015625,502.7991943359375,175.38034057617188,323.8999938964844,106.87659454345703
2025-08-21,224.47213745117188,199.4410400390625,176.5055389404297,288.7572937011719,502.15185546875,174.96038818359375,320.1099853515625,107.56593322753906
2025-08-22,227.3267059326172,205.771240234375,176.86065673828125,293.4828796386719,505.1295166015625,177.97006225585938,340.010009765625,109.5846939086914
2025-08-25,226.7278594970703,208.1675262451172,175.99258422851562,292.1553649902344,502.17181396484375,179.78985595703125,346.6000061035156,110.03768157958984
2025-08-26,228.87376403808594,206.81961059570312,175.3765106201172,295.7912292480469,499.96099853515625,181.7496337890625,351.6700134277344,109.79148864746094
2025-08-27,230.05152893066406,207.15908813476562,175.67459106445312,296.4945983886719,504.6415100097656,181.57965087890625,349.6000061035156,111.03230285644531
2025-08-28,232.11758422851562,211.31265258789062,174.3430633544922,298.2679748535156,507.5295104980469,180.14981079101562,345.9800109863281,111.62316131591797
2025-08-29,231.69837951660156,212.5806884765625,176.0522003173828,298.61468505859375,504.59173583984375,174.1604766845703,333.8699951171875,112.54883575439453
2025-09-02,229.28298950195312,211.0231170654297,176.93658447265625,296.91070556640625,503.0282287597656,170.7608642578125,329.3599853515625,112.9427490234375
2025-09-03,238.01634216308594,230.30323791503906,176.87696838378906,296.72247314453125,503.2572937011719,170.60089111328125,334.0899963378906,110.2051010131836
2025-09-04,239.3238525390625,231.94070434570312,177.63217163085938,300.99237060546875,505.866455078125,171.64077758789062,338.5299987792969,110.68762969970703
2025-09-05,239.2340087890625,234.63653564453125,177.3042449951172,291.64019775390625,492.9501647949219,167.0012969970703,350.8399963378906,107.56593322753906
2025-09-08,237.42745971679688,233.8870086669922,177.0061492919922,290.1838684082031,496.13690185546875,168.2911376953125,346.3999938964844,108.17647552490234
2025-09-09,233.9041748046875,239.47335815429688,175.84353637695312,295.0779113769531,496.3460388183594,170.74085998535156,346.9700012207031,108.96429443359375
2025-09-10,226.35855102539062,239.01365661621094,174.680908203125,297.7428894042969,498.29791259765625,177.3101348876953,347.7900085449219,110.7861099243164
